,time,gangneung,dangjin,jinju
0,2017-01-01 01:00:00,0.0,0.0,0.0
1,2017-01-01 02:00:00,0.0,0.0,0.0
2,2017-01-01 03:00:00,0.0,0.0,0.0
3,2017-01-01 04:00:00,0.0,0.0,0.0
4,2017-01-01 05:00:00,0.0,0.0,0.0
5,2017-01-01 06:00:00,0.0,0.0,0.0
6,2017-01-01 07:00:00,0.0,0.0,0.0
7,2017-01-01 08:00:00,0.0,0.0,0.0
8,2017-01-01 09:00:00,75.552,12.0,74.16
9,2017-01-01 10:00:00,306.528,35.0,192.96
10,2017-01-01 11:00:00,492.672,168.0,393.84
11,2017-01-01 12:00:00,622.176,396.0,511.2
12,2017-01-01 13:00:00,498.048,276.0,538.56
13,2017-01-01 14:00:00,578.88,310.0,520.56
14,2017-01-01 15:00:00,404.736,250.0,444.24
15,2017-01-01 16:00:00,131.712,78.0,298.08
16,2017-01-01 17:00:00,67.488,0.0,105.12
17,2017-01-01 18:00:00,0.0,0.0,4.32
18,2017-01-01 19:00:00,0.0,0.0,0.0
19,2017-01-01 20:00:00,0.0,0.0,0.0
20,2017-01-01 21:00:00,0.0,0.0,0.0
21,2017-01-01 22:00:00,0.0,0.0,0.0
22,2017-01-01 23:00:00,0.0,0.0,0.0
23,2017-01-02 00:00:00,0.0,0.0,0.0
24,2017-01-02 01:00:00,0.0,0.0,0.0
25,2017-01-02 02:00:00,0.0,0.0,0.0
26,2017-01-02 03:00:00,0.0,0.0,0.0
27,2017-01-02 04:00:00,0.0,0.0,0.0
28,2017-01-02 05:00:00,0.0,0.0,0.0
29,2017-01-02 06:00:00,0.0,0.0,0.0
30,2017-01-02 07:00:00,0.0,0.0,0.0
31,2017-01-02 08:00:00,0.0,0.0,0.0
32,2017-01-02 09:00:00,82.752,17.0,72.0
33,2017-01-02 10:00:00,289.152,121.0,244.08
34,2017-01-02 11:00:00,440.448,169.0,403.2
35,2017-01-02 12:00:00,609.6,439.0,491.76
36,2017-01-02 13:00:00,645.792,377.0,529.2
37,2017-01-02 14:00:00,607.872,500.0,512.64
38,2017-01-02 15:00:00,497.856,336.0,401.76
39,2017-01-02 16:00:00,346.272,196.0,262.8
40,2017-01-02 17:00:00,98.4,55.0,43.92
41,2017-01-02 18:00:00,0.096,0.0,2.88
42,2017-01-02 19:00:00,0.0,0.0,0.0
43,2017-01-02 20:00:00,0.0,0.0,0.0
44,2017-01-02 21:00:00,0.0,0.0,0.0
45,2017-01-02 22:00:00,0.0,0.0,0.0
46,2017-01-02 23:00:00,0.0,0.0,0.0
47,2017-01-03 00:00:00,0.0,0.0,0.0
48,2017-01-03 01:00:00,0.0,0.0,0.0
49,2017-01-03 02:00:00,0.0,0.0,0.0
50,2017-01-03 03:00:00,0.0,0.0,0.0
51,2017-01-03 04:00:00,0.0,0.0,0.0
52,2017-01-03 05:00:00,0.0,0.0,0.0
53,2017-01-03 06:00:00,0.0,0.0,0.0
54,2017-01-03 07:00:00,0.0,0.0,0.0
55,2017-01-03 08:00:00,0.0,0.0,0.72
56,2017-01-03 09:00:00,81.984,62.0,87.12
57,2017-01-03 10:00:00,314.208,281.0,275.04
58,2017-01-03 11:00:00,515.904,474.0,421.2
59,2017-01-03 12:00:00,648.096,591.0,509.04
60,2017-01-03 13:00:00,693.696,645.0,542.16
61,2017-01-03 14:00:00,648.384,683.0,520.56
62,2017-01-03 15:00:00,521.76,616.0,446.4
63,2017-01-03 16:00:00,354.24,360.0,300.96
64,2017-01-03 17:00:00,139.2,56.0,108.72
65,2017-01-03 18:00:00,0.96,0.0,5.04
66,2017-01-03 19:00:00,0.0,0.0,0.0
67,2017-01-03 20:00:00,0.0,0.0,0.0
68,2017-01-03 21:00:00,0.0,0.0,0.0
69,2017-01-03 22:00:00,0.0,0.0,0.0
70,2017-01-03 23:00:00,0.0,0.0,0.0
71,2017-01-04 00:00:00,0.0,0.0,0.0
72,2017-01-04 01:00:00,0.0,0.0,0.0
73,2017-01-04 02:00:00,0.0,0.0,0.0
74,2017-01-04 03:00:00,0.0,0.0,0.0
75,2017-01-04 04:00:00,0.0,0.0,0.0
76,2017-01-04 05:00:00,0.0,0.0,0.0
77,2017-01-04 06:00:00,0.0,0.0,0.0
78,2017-01-04 07:00:00,0.0,0.0,0.0
79,2017-01-04 08:00:00,0.0,0.0,0.0
80,2017-01-04 09:00:00,72.48,17.0,42.48
81,2017-01-04 10:00:00,295.104,156.0,146.88
82,2017-01-04 11:00:00,492.768,398.0,234.72
83,2017-01-04 12:00:00,636.864,550.0,362.88
84,2017-01-04 13:00:00,692.256,620.0,439.2
85,2017-01-04 14:00:00,626.976,679.0,444.24
86,2017-01-04 15:00:00,508.8,607.0,321.84
87,2017-01-04 16:00:00,350.592,376.0,162.0
88,2017-01-04 17:00:00,129.216,59.0,107.28
89,2017-01-04 18:00:00,0.768,0.0,7.2
90,2017-01-04 19:00:00,0.0,0.0,0.0
91,2017-01-04 20:00:00,0.0,0.0,0.0
92,2017-01-04 21:00:00,0.0,0.0,0.0
93,2017-01-04 22:00:00,0.0,0.0,0.0
94,2017-01-04 23:00:00,0.0,0.0,0.0
95,2017-01-05 00:00:00,0.0,0.0,0.0
96,2017-01-05 01:00:00,0.0,0.0,0.0
97,2017-01-05 02:00:00,0.0,0.0,0.0
98,2017-01-05 03:00:00,0.0,0.0,0.0
99,2017-01-05 04:00:00,0.0,0.0,0.0
100,2017-01-05 05:00:00,0.0,0.0,0.0
101,2017-01-05 06:00:00,0.0,0.0,0.0
102,2017-01-05 07:00:00,0.0,0.0,0.0
103,2017-01-05 08:00:00,0.0,0.0,0.72
104,2017-01-05 09:00:00,0.288,14.0,38.16
105,2017-01-05 10:00:00,18.048,87.0,195.12
106,2017-01-05 11:00:00,27.552,123.0,293.76
107,2017-01-05 12:00:00,45.12,164.0,294.48
108,2017-01-05 13:00:00,42.048,193.0,259.2
109,2017-01-05 14:00:00,26.976,175.0,202.32
110,2017-01-05 15:00:00,20.256,121.0,126.0
111,2017-01-05 16:00:00,4.32,63.0,79.92
112,2017-01-05 17:00:00,0.0,4.0,14.4
113,2017-01-05 18:00:00,0.0,0.0,0.0
114,2017-01-05 19:00:00,0.0,0.0,0.0
115,2017-01-05 20:00:00,0.0,0.0,0.0
116,2017-01-05 21:00:00,0.0,0.0,0.0
117,2017-01-05 22:00:00,0.0,0.0,0.0
118,2017-01-05 23:00:00,0.0,0.0,0.0
119,2017-01-06 00:00:00,0.0,0.0,0.0
120,2017-01-06 01:00:00,0.0,0.0,0.0
121,2017-01-06 02:00:00,0.0,0.0,0.0
122,2017-01-06 03:00:00,0.0,0.0,0.0
123,2017-01-06 04:00:00,0.0,0.0,0.0
124,2017-01-06 05:00:00,0.0,0.0,0.0
125,2017-01-06 06:00:00,0.0,0.0,0.0
126,2017-01-06 07:00:00,0.0,0.0,0.0
127,2017-01-06 08:00:00,0.0,0.0,0.72
128,2017-01-06 09:00:00,17.28,0.0,41.04
129,2017-01-06 10:00:00,180.576,34.0,204.48
130,2017-01-06 11:00:00,376.896,80.0,422.64
131,2017-01-06 12:00:00,643.2,317.0,514.8
132,2017-01-06 13:00:00,716.736,307.0,544.32
133,2017-01-06 14:00:00,654.144,281.0,534.96
134,2017-01-06 15:00:00,528.864,281.0,465.84
135,2017-01-06 16:00:00,379.68,260.0,315.36
136,2017-01-06 17:00:00,134.688,49.0,119.52
137,2017-01-06 18:00:00,1.632,0.0,2.88
138,2017-01-06 19:00:00,0.0,0.0,0.0
139,2017-01-06 20:00:00,0.0,0.0,0.0
140,2017-01-06 21:00:00,0.0,0.0,0.0
141,2017-01-06 22:00:00,0.0,0.0,0.0
142,2017-01-06 23:00:00,0.0,0.0,0.0
143,2017-01-07 00:00:00,0.0,0.0,0.0
144,2017-01-07 01:00:00,0.0,0.0,0.0
145,2017-01-07 02:00:00,0.0,0.0,0.0
146,2017-01-07 03:00:00,0.0,0.0,0.0
147,2017-01-07 04:00:00,0.0,0.0,0.0
148,2017-01-07 05:00:00,0.0,0.0,0.0
149,2017-01-07 06:00:00,0.0,0.0,0.0
150,2017-01-07 07:00:00,0.0,0.0,0.0
151,2017-01-07 08:00:00,0.0,0.0,0.72
152,2017-01-07 09:00:00,78.528,26.0,43.2
153,2017-01-07 10:00:00,292.8,114.0,157.68
154,2017-01-07 11:00:00,425.952,383.0,218.88
155,2017-01-07 12:00:00,566.688,460.0,329.76
156,2017-01-07 13:00:00,649.536,406.0,266.4
157,2017-01-07 14:00:00,605.472,395.0,198.72
158,2017-01-07 15:00:00,553.152,328.0,224.64
159,2017-01-07 16:00:00,313.92,222.0,82.8
160,2017-01-07 17:00:00,155.808,58.0,28.8
161,2017-01-07 18:00:00,3.456,0.0,0.0
162,2017-01-07 19:00:00,0.0,0.0,0.0
163,2017-01-07 20:00:00,0.0,0.0,0.0
164,2017-01-07 21:00:00,0.0,0.0,0.0
165,2017-01-07 22:00:00,0.0,0.0,0.0
166,2017-01-07 23:00:00,0.0,0.0,0.0
167,2017-01-08 00:00:00,0.0,0.0,0.0
168,2017-01-08 01:00:00,0.0,0.0,0.0
169,2017-01-08 02:00:00,0.0,0.0,0.0
170,2017-01-08 03:00:00,0.0,0.0,0.0
171,2017-01-08 04:00:00,0.0,0.0,0.0
172,2017-01-08 05:00:00,0.0,0.0,0.0
173,2017-01-08 06:00:00,0.0,0.0,0.0
174,2017-01-08 07:00:00,0.0,0.0,0.0
175,2017-01-08 08:00:00,0.096,0.0,0.0
176,2017-01-08 09:00:00,18.144,13.0,15.12
177,2017-01-08 10:00:00,12.96,69.0,185.76
178,2017-01-08 11:00:00,37.632,249.0,280.08
179,2017-01-08 12:00:00,99.648,173.0,192.96
180,2017-01-08 13:00:00,77.664,264.0,234.72
181,2017-01-08 14:00:00,124.32,228.0,263.52
182,2017-01-08 15:00:00,81.792,89.0,378.0
183,2017-01-08 16:00:00,47.136,85.0,302.4
184,2017-01-08 17:00:00,6.144,12.0,129.6
185,2017-01-08 18:00:00,0.0,0.0,5.76
186,2017-01-08 19:00:00,0.0,0.0,0.0
187,2017-01-08 20:00:00,0.0,0.0,0.0
188,2017-01-08 21:00:00,0.0,0.0,0.0
189,2017-01-08 22:00:00,0.0,0.0,0.0
190,2017-01-08 23:00:00,0.0,0.0,0.0
191,2017-01-09 00:00:00,0.0,0.0,0.0
192,2017-01-09 01:00:00,0.0,0.0,0.0
193,2017-01-09 02:00:00,0.0,0.0,0.0
194,2017-01-09 03:00:00,0.0,0.0,0.0
195,2017-01-09 04:00:00,0.0,0.0,0.0
196,2017-01-09 05:00:00,0.0,0.0,0.0
197,2017-01-09 06:00:00,0.0,0.0,0.0
198,2017-01-09 07:00:00,0.0,0.0,0.0
199,2017-01-09 08:00:00,0.0,0.0,0.72
200,2017-01-09 09:00:00,55.008,7.0,57.6
201,2017-01-09 10:00:00,269.472,89.0,189.36
202,2017-01-09 11:00:00,520.416,381.0,270.72
203,2017-01-09 12:00:00,686.592,604.0,303.84
204,2017-01-09 13:00:00,756.864,584.0,523.44
205,2017-01-09 14:00:00,675.744,659.0,545.76
206,2017-01-09 15:00:00,555.936,575.0,486.72
207,2017-01-09 16:00:00,376.992,372.0,340.56
208,2017-01-09 17:00:00,138.528,76.0,134.64
209,2017-01-09 18:00:00,2.112,1.0,7.92
210,2017-01-09 19:00:00,0.0,0.0,0.0
211,2017-01-09 20:00:00,0.0,0.0,0.0
212,2017-01-09 21:00:00,0.0,0.0,0.0
213,2017-01-09 22:00:00,0.0,0.0,0.0
214,2017-01-09 23:00:00,0.0,0.0,0.0
215,2017-01-10 00:00:00,0.0,0.0,0.0
216,2017-01-10 01:00:00,0.0,0.0,0.0
217,2017-01-10 02:00:00,0.0,0.0,0.0
218,2017-01-10 03:00:00,0.0,0.0,0.0
219,2017-01-10 04:00:00,0.0,0.0,0.0
220,2017-01-10 05:00:00,0.0,0.0,0.0
221,2017-01-10 06:00:00,0.0,0.0,0.0
222,2017-01-10 07:00:00,0.0,0.0,0.0
223,2017-01-10 08:00:00,0.0,0.0,1.44
224,2017-01-10 09:00:00,86.112,50.0,97.2
225,2017-01-10 10:00:00,319.392,272.0,289.44
226,2017-01-10 11:00:00,529.632,250.0,452.88
227,2017-01-10 12:00:00,665.76,68.0,558.0
228,2017-01-10 13:00:00,702.336,51.0,594.0
229,2017-01-10 14:00:00,709.248,389.0,580.32
230,2017-01-10 15:00:00,592.32,624.0,511.2
231,2017-01-10 16:00:00,413.376,446.0,357.84
232,2017-01-10 17:00:00,191.04,65.0,146.16
233,2017-01-10 18:00:00,4.992,0.0,9.36
234,2017-01-10 19:00:00,0.0,0.0,0.0
235,2017-01-10 20:00:00,0.0,0.0,0.0
236,2017-01-10 21:00:00,0.0,0.0,0.0
237,2017-01-10 22:00:00,0.0,0.0,0.0
238,2017-01-10 23:00:00,0.0,0.0,0.0
239,2017-01-11 00:00:00,0.0,0.0,0.0
240,2017-01-11 01:00:00,0.0,0.0,0.0
241,2017-01-11 02:00:00,0.0,0.0,0.0
242,2017-01-11 03:00:00,0.0,0.0,0.0
243,2017-01-11 04:00:00,0.0,0.0,0.0
244,2017-01-11 05:00:00,0.0,0.0,0.0
245,2017-01-11 06:00:00,0.0,0.0,0.0
246,2017-01-11 07:00:00,0.0,0.0,0.0
247,2017-01-11 08:00:00,0.096,0.0,0.72
248,2017-01-11 09:00:00,104.544,63.0,96.48
249,2017-01-11 10:00:00,370.56,92.0,311.04
250,2017-01-11 11:00:00,588.48,194.0,477.36
251,2017-01-11 12:00:00,703.872,403.0,500.4
252,2017-01-11 13:00:00,690.336,429.0,384.48
253,2017-01-11 14:00:00,670.848,487.0,586.8
254,2017-01-11 15:00:00,600.864,310.0,512.64
255,2017-01-11 16:00:00,445.536,221.0,360.0
256,2017-01-11 17:00:00,218.208,71.0,145.44
257,2017-01-11 18:00:00,7.008,4.0,10.8
258,2017-01-11 19:00:00,0.0,0.0,0.0
259,2017-01-11 20:00:00,0.0,0.0,0.0
260,2017-01-11 21:00:00,0.0,0.0,0.0
261,2017-01-11 22:00:00,0.0,0.0,0.0
262,2017-01-11 23:00:00,0.0,0.0,0.0
263,2017-01-12 00:00:00,0.0,0.0,0.0
264,2017-01-12 01:00:00,0.0,0.0,0.0
265,2017-01-12 02:00:00,0.0,0.0,0.0
266,2017-01-12 03:00:00,0.0,0.0,0.0
267,2017-01-12 04:00:00,0.0,0.0,0.0
268,2017-01-12 05:00:00,0.0,0.0,0.0
269,2017-01-12 06:00:00,0.0,0.0,0.0
270,2017-01-12 07:00:00,0.0,0.0,0.0
271,2017-01-12 08:00:00,0.0,0.0,0.72
272,2017-01-12 09:00:00,62.976,0.0,49.68
273,2017-01-12 10:00:00,298.176,43.0,187.2
274,2017-01-12 11:00:00,523.296,335.0,307.44
275,2017-01-12 12:00:00,668.832,333.0,506.88
276,2017-01-12 13:00:00,726.336,288.0,583.92
277,2017-01-12 14:00:00,686.208,473.0,505.44
278,2017-01-12 15:00:00,579.84,252.0,376.56
279,2017-01-12 16:00:00,414.912,332.0,287.28
280,2017-01-12 17:00:00,214.08,74.0,87.84
281,2017-01-12 18:00:00,9.6,2.0,7.92
282,2017-01-12 19:00:00,0.0,0.0,0.0
283,2017-01-12 20:00:00,0.0,0.0,0.0
284,2017-01-12 21:00:00,0.0,0.0,0.0
285,2017-01-12 22:00:00,0.0,0.0,0.0
286,2017-01-12 23:00:00,0.0,0.0,0.0
287,2017-01-13 00:00:00,0.0,0.0,0.0
288,2017-01-13 01:00:00,0.0,0.0,0.0
289,2017-01-13 02:00:00,0.0,0.0,0.0
290,2017-01-13 03:00:00,0.0,0.0,0.0
291,2017-01-13 04:00:00,0.0,0.0,0.0
292,2017-01-13 05:00:00,0.0,0.0,0.0
293,2017-01-13 06:00:00,0.0,0.0,0.0
294,2017-01-13 07:00:00,0.0,0.0,0.0
295,2017-01-13 08:00:00,0.096,0.0,0.72
296,2017-01-13 09:00:00,82.272,5.0,90.72
297,2017-01-13 10:00:00,261.504,54.0,270.0
298,2017-01-13 11:00:00,398.112,73.0,419.04
299,2017-01-13 12:00:00,240.192,137.0,503.28
300,2017-01-13 13:00:00,598.272,127.0,458.64
301,2017-01-13 14:00:00,688.8,531.0,191.52
302,2017-01-13 15:00:00,629.856,396.0,388.8
303,2017-01-13 16:00:00,467.136,294.0,240.48
304,2017-01-13 17:00:00,230.88,67.0,140.4
305,2017-01-13 18:00:00,8.064,0.0,7.92
306,2017-01-13 19:00:00,0.0,0.0,0.0
307,2017-01-13 20:00:00,0.0,0.0,0.0
308,2017-01-13 21:00:00,0.0,0.0,0.0
309,2017-01-13 22:00:00,0.0,0.0,0.0
310,2017-01-13 23:00:00,0.0,0.0,0.0
311,2017-01-14 00:00:00,0.0,0.0,0.0
312,2017-01-14 01:00:00,0.0,0.0,0.0
313,2017-01-14 02:00:00,0.0,0.0,0.0
314,2017-01-14 03:00:00,0.0,0.0,0.0
315,2017-01-14 04:00:00,0.0,0.0,0.0
316,2017-01-14 05:00:00,0.0,0.0,0.0
317,2017-01-14 06:00:00,0.0,0.0,0.0
318,2017-01-14 07:00:00,0.0,0.0,0.0
319,2017-01-14 08:00:00,0.096,0.0,1.44
320,2017-01-14 09:00:00,101.568,72.0,102.96
321,2017-01-14 10:00:00,350.016,219.0,314.64
322,2017-01-14 11:00:00,492.864,501.0,479.52
323,2017-01-14 12:00:00,534.72,642.0,599.76
324,2017-01-14 13:00:00,557.28,753.0,647.28
325,2017-01-14 14:00:00,649.056,775.0,633.6
326,2017-01-14 15:00:00,631.008,637.0,559.44
327,2017-01-14 16:00:00,480.288,519.0,414.72
328,2017-01-14 17:00:00,262.176,87.0,185.76
329,2017-01-14 18:00:00,23.52,5.0,12.96
330,2017-01-14 19:00:00,0.0,0.0,0.0
331,2017-01-14 20:00:00,0.0,0.0,0.0
332,2017-01-14 21:00:00,0.0,0.0,0.0
333,2017-01-14 22:00:00,0.0,0.0,0.0
334,2017-01-14 23:00:00,0.0,0.0,0.0
335,2017-01-15 00:00:00,0.0,0.0,0.0
336,2017-01-15 01:00:00,0.0,0.0,0.0
337,2017-01-15 02:00:00,0.0,0.0,0.0
338,2017-01-15 03:00:00,0.0,0.0,0.0
339,2017-01-15 04:00:00,0.0,0.0,0.0
340,2017-01-15 05:00:00,0.0,0.0,0.0
341,2017-01-15 06:00:00,0.0,0.0,0.0
342,2017-01-15 07:00:00,0.0,0.0,0.0
343,2017-01-15 08:00:00,0.096,0.0,1.44
344,2017-01-15 09:00:00,108.768,100.0,106.56
345,2017-01-15 10:00:00,375.456,345.0,317.52
346,2017-01-15 11:00:00,594.048,549.0,488.88
347,2017-01-15 12:00:00,722.688,683.0,583.92
348,2017-01-15 13:00:00,741.504,760.0,619.92
349,2017-01-15 14:00:00,636.0,771.0,603.36
350,2017-01-15 15:00:00,607.68,703.0,539.28
351,2017-01-15 16:00:00,472.128,540.0,398.16
352,2017-01-15 17:00:00,260.064,85.0,182.16
353,2017-01-15 18:00:00,15.744,5.0,13.68
354,2017-01-15 19:00:00,0.0,0.0,0.0
355,2017-01-15 20:00:00,0.0,0.0,0.0
356,2017-01-15 21:00:00,0.0,0.0,0.0
357,2017-01-15 22:00:00,0.0,0.0,0.0
358,2017-01-15 23:00:00,0.0,0.0,0.0
359,2017-01-16 00:00:00,0.0,0.0,0.0
360,2017-01-16 01:00:00,0.0,0.0,0.0
361,2017-01-16 02:00:00,0.0,0.0,0.0
362,2017-01-16 03:00:00,0.0,0.0,0.0
363,2017-01-16 04:00:00,0.0,0.0,0.0
364,2017-01-16 05:00:00,0.0,0.0,0.0
365,2017-01-16 06:00:00,0.0,0.0,0.0
366,2017-01-16 07:00:00,0.0,0.0,0.0
367,2017-01-16 08:00:00,0.0,0.0,2.16
368,2017-01-16 09:00:00,45.216,82.0,100.08
369,2017-01-16 10:00:00,141.984,326.0,298.8
370,2017-01-16 11:00:00,205.152,533.0,483.12
371,2017-01-16 12:00:00,237.312,641.0,586.08
372,2017-01-16 13:00:00,360.96,716.0,619.92
373,2017-01-16 14:00:00,239.136,730.0,611.28
374,2017-01-16 15:00:00,189.504,676.0,540.72
375,2017-01-16 16:00:00,248.448,514.0,400.32
376,2017-01-16 17:00:00,267.84,83.0,182.88
377,2017-01-16 18:00:00,16.32,4.0,13.68
378,2017-01-16 19:00:00,0.0,0.0,0.0
379,2017-01-16 20:00:00,0.0,0.0,0.0
380,2017-01-16 21:00:00,0.0,0.0,0.0
381,2017-01-16 22:00:00,0.0,0.0,0.0
382,2017-01-16 23:00:00,0.0,0.0,0.0
383,2017-01-17 00:00:00,0.0,0.0,0.0
384,2017-01-17 01:00:00,0.0,0.0,0.0
385,2017-01-17 02:00:00,0.0,0.0,0.0
386,2017-01-17 03:00:00,0.0,0.0,0.0
387,2017-01-17 04:00:00,0.0,0.0,0.0
388,2017-01-17 05:00:00,0.0,0.0,0.0
389,2017-01-17 06:00:00,0.0,0.0,0.0
390,2017-01-17 07:00:00,0.0,0.0,0.0
391,2017-01-17 08:00:00,0.096,0.0,2.88
392,2017-01-17 09:00:00,97.728,30.0,84.96
393,2017-01-17 10:00:00,339.456,127.0,236.16
394,2017-01-17 11:00:00,521.28,256.0,343.44
395,2017-01-17 12:00:00,660.48,411.0,418.32
396,2017-01-17 13:00:00,741.696,347.0,390.24
397,2017-01-17 14:00:00,665.664,275.0,271.44
398,2017-01-17 15:00:00,513.024,205.0,231.12
399,2017-01-17 16:00:00,426.432,169.0,160.56
400,2017-01-17 17:00:00,217.92,56.0,73.44
401,2017-01-17 18:00:00,13.248,4.0,9.36
402,2017-01-17 19:00:00,0.0,0.0,0.0
403,2017-01-17 20:00:00,0.0,0.0,0.0
404,2017-01-17 21:00:00,0.0,0.0,0.0
405,2017-01-17 22:00:00,0.0,0.0,0.0
406,2017-01-17 23:00:00,0.0,0.0,0.0
407,2017-01-18 00:00:00,0.0,0.0,0.0
408,2017-01-18 01:00:00,0.0,0.0,0.0
409,2017-01-18 02:00:00,0.0,0.0,0.0
410,2017-01-18 03:00:00,0.0,0.0,0.0
411,2017-01-18 04:00:00,0.0,0.0,0.0
412,2017-01-18 05:00:00,0.0,0.0,0.0
413,2017-01-18 06:00:00,0.0,0.0,0.0
414,2017-01-18 07:00:00,0.0,0.0,0.0
415,2017-01-18 08:00:00,0.0,0.0,0.72
416,2017-01-18 09:00:00,50.4,31.0,55.44
417,2017-01-18 10:00:00,242.016,138.0,234.72
418,2017-01-18 11:00:00,415.776,280.0,362.16
419,2017-01-18 12:00:00,535.392,373.0,457.2
420,2017-01-18 13:00:00,559.584,61.0,527.76
421,2017-01-18 14:00:00,535.2,8.0,423.36
422,2017-01-18 15:00:00,478.848,86.0,388.08
423,2017-01-18 16:00:00,333.024,98.0,140.4
424,2017-01-18 17:00:00,103.872,23.0,50.4
425,2017-01-18 18:00:00,1.344,0.0,5.04
426,2017-01-18 19:00:00,0.0,0.0,0.0
427,2017-01-18 20:00:00,0.0,0.0,0.0
428,2017-01-18 21:00:00,0.0,0.0,0.0
429,2017-01-18 22:00:00,0.0,0.0,0.0
430,2017-01-18 23:00:00,0.0,0.0,0.0
431,2017-01-19 00:00:00,0.0,0.0,0.0
432,2017-01-19 01:00:00,0.0,0.0,0.0
433,2017-01-19 02:00:00,0.0,0.0,0.0
434,2017-01-19 03:00:00,0.0,0.0,0.0
435,2017-01-19 04:00:00,0.0,0.0,0.0
436,2017-01-19 05:00:00,0.0,0.0,0.0
437,2017-01-19 06:00:00,0.0,0.0,0.0
438,2017-01-19 07:00:00,0.0,0.0,0.0
439,2017-01-19 08:00:00,0.0,0.0,1.44
440,2017-01-19 09:00:00,64.704,53.0,46.8
441,2017-01-19 10:00:00,244.608,262.0,178.56
442,2017-01-19 11:00:00,448.32,450.0,295.92
443,2017-01-19 12:00:00,584.832,525.0,401.76
444,2017-01-19 13:00:00,677.76,556.0,447.12
445,2017-01-19 14:00:00,652.32,525.0,452.88
446,2017-01-19 15:00:00,550.176,422.0,456.48
447,2017-01-19 16:00:00,397.056,277.0,316.08
448,2017-01-19 17:00:00,123.552,119.0,140.4
449,2017-01-19 18:00:00,4.416,9.0,12.96
450,2017-01-19 19:00:00,0.0,0.0,0.0
451,2017-01-19 20:00:00,0.0,0.0,0.0
452,2017-01-19 21:00:00,0.0,0.0,0.0
453,2017-01-19 22:00:00,0.0,0.0,0.0
454,2017-01-19 23:00:00,0.0,0.0,0.0
455,2017-01-20 00:00:00,0.0,0.0,0.0
456,2017-01-20 01:00:00,0.0,0.0,0.0
457,2017-01-20 02:00:00,0.0,0.0,0.0
458,2017-01-20 03:00:00,0.0,0.0,0.0
459,2017-01-20 04:00:00,0.0,0.0,0.0
460,2017-01-20 05:00:00,0.0,0.0,0.0
461,2017-01-20 06:00:00,0.0,0.0,0.0
462,2017-01-20 07:00:00,0.0,0.0,0.0
463,2017-01-20 08:00:00,0.0,0.0,0.0
464,2017-01-20 09:00:00,22.176,0.0,0.0
465,2017-01-20 10:00:00,116.256,0.0,0.0
466,2017-01-20 11:00:00,148.608,0.0,0.0
467,2017-01-20 12:00:00,30.336,0.0,0.0
468,2017-01-20 13:00:00,0.0,11.0,0.0
469,2017-01-20 14:00:00,0.0,67.0,0.0
470,2017-01-20 15:00:00,0.0,198.0,0.0
471,2017-01-20 16:00:00,0.0,179.0,0.0
472,2017-01-20 17:00:00,0.0,116.0,0.0
473,2017-01-20 18:00:00,0.0,2.0,0.0
474,2017-01-20 19:00:00,0.0,0.0,0.0
475,2017-01-20 20:00:00,0.0,0.0,0.0
476,2017-01-20 21:00:00,0.0,0.0,0.0
477,2017-01-20 22:00:00,0.0,0.0,0.0
478,2017-01-20 23:00:00,0.0,0.0,0.0
479,2017-01-21 00:00:00,0.0,0.0,0.0
480,2017-01-21 01:00:00,0.0,0.0,0.0
481,2017-01-21 02:00:00,0.0,0.0,0.0
482,2017-01-21 03:00:00,0.0,0.0,0.0
483,2017-01-21 04:00:00,0.0,0.0,0.0
484,2017-01-21 05:00:00,0.0,0.0,0.0
485,2017-01-21 06:00:00,0.0,0.0,0.0
486,2017-01-21 07:00:00,0.0,0.0,0.0
487,2017-01-21 08:00:00,0.0,0.0,0.0
488,2017-01-21 09:00:00,0.0,22.0,0.0
489,2017-01-21 10:00:00,0.0,170.0,0.0
490,2017-01-21 11:00:00,22.56,207.0,0.0
491,2017-01-21 12:00:00,230.592,353.0,200.88
492,2017-01-21 13:00:00,308.928,165.0,361.44
493,2017-01-21 14:00:00,417.312,228.0,438.48
494,2017-01-21 15:00:00,755.04,177.0,339.12
495,2017-01-21 16:00:00,514.656,99.0,200.88
496,2017-01-21 17:00:00,273.984,36.0,162.72
497,2017-01-21 18:00:00,13.152,0.0,18.0
498,2017-01-21 19:00:00,0.0,0.0,0.0
499,2017-01-21 20:00:00,0.0,0.0,0.0
500,2017-01-21 21:00:00,0.0,0.0,0.0
501,2017-01-21 22:00:00,0.0,0.0,0.0
502,2017-01-21 23:00:00,0.0,0.0,0.0
503,2017-01-22 00:00:00,0.0,0.0,0.0
504,2017-01-22 01:00:00,0.0,0.0,0.0
505,2017-01-22 02:00:00,0.0,0.0,0.0
506,2017-01-22 03:00:00,0.0,0.0,0.0
507,2017-01-22 04:00:00,0.0,0.0,0.0
508,2017-01-22 05:00:00,0.0,0.0,0.0
509,2017-01-22 06:00:00,0.0,0.0,0.0
510,2017-01-22 07:00:00,0.0,0.0,0.0
511,2017-01-22 08:00:00,0.48,0.0,0.72
512,2017-01-22 09:00:00,106.848,2.0,84.96
513,2017-01-22 10:00:00,378.624,27.0,298.8
514,2017-01-22 11:00:00,579.36,95.0,484.56
515,2017-01-22 12:00:00,675.936,515.0,586.8
516,2017-01-22 13:00:00,715.968,488.0,626.4
